"rules","support","confidence","lift"
"{古诗两首,惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {荷花}",0.031,1,6
"{古诗两首,荷花,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,惊弓之鸟,路旁的橡树,寓言两则,燕子} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,惊弓之鸟,燕子,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.833,10.8
"{惊弓之鸟,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{荷花,惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,惊弓之鸟,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.87,10.245
"{惊弓之鸟,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{古诗两首,惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,惊弓之鸟,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.87,10.245
"{荷花,惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{古诗两首,荷花,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,惊弓之鸟,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.833,9.818
"{荷花,惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,燕子,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{古诗两首,荷花,惊弓之鸟,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,惊弓之鸟,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,0.909,10.711
"{荷花,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.032,1,3.224
"{古诗两首,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.032,1,6
"{古诗两首,荷花,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.032,1,6.291
"{古诗两首,荷花,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,1,9.391
"{古诗两首,荷花,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.032,1,10.286
"{古诗两首,荷花,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.913,10.757
"{荷花,惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,惊弓之鸟,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,燕子,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{古诗两首,荷花,惊弓之鸟,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.833,9.818
"{荷花,惊弓之鸟,燕子,燕子专列,一个村庄的故事} => {古诗两首}",0.034,0.957,3.084
"{古诗两首,惊弓之鸟,燕子,燕子专列,一个村庄的故事} => {荷花}",0.034,0.957,5.739
"{古诗两首,荷花,惊弓之鸟,燕子专列,一个村庄的故事} => {燕子}",0.034,0.917,5.767
"{古诗两首,荷花,惊弓之鸟,燕子,燕子专列} => {一个村庄的故事}",0.034,1,9.391
"{古诗两首,荷花,燕子,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.034,0.957,9.251
"{古诗两首,荷花,惊弓之鸟,燕子,一个村庄的故事} => {燕子专列}",0.034,0.917,9.429
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {燕子}",0.031,1,6.291
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列} => {一个村庄的故事}",0.031,1,9.391
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.031,1,9.672
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,燕子专列,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.952,12.343
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {燕子}",0.031,1,6.291
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,燕子专列,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.952,12.343
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.909,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,燕子专列} => {路旁的橡树,寓言两则}",0.031,0.952,12.343
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {荷花}",0.031,1,6
